Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           hexize(char*, int, char*) [512]
[598]    0.0    0.00    0.00       1         std::map<char, char, std::less<char>, std::allocator<std::pair<char const, char> > >::map(std::initializer_list<std::pair<char const, char> >, std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [598]
                0.00    0.00       1/1           std::allocator<std::pair<char const, char> >::allocator(std::allocator<std::pair<char const, char> > const&) [570]
                0.00    0.00       1/2           std::allocator<std::pair<char const, char> >::~allocator() [479]
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree(std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [616]
                0.00    0.00       1/1           std::initializer_list<std::pair<char const, char> >::end() const [562]
                0.00    0.00       1/2           std::initializer_list<std::pair<char const, char> >::begin() const [474]
                0.00    0.00       1/1           std::enable_if<std::is_same<std::pair<char const, char>, std::iterator_traits<std::pair<char const, char> const*>::value_type>::value, void>::type std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_insert_range_unique<std::pair<char const, char> const*>(std::pair<char const, char> const*, std::pair<char const, char> const*) [614]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<ndn::Interest, std::allocator<ndn::Interest> >::~deque() [602]
[599]    0.0    0.00    0.00       1         std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_destroy_data(std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::allocator<ndn::Interest> const&) [599]
                0.00    0.00       2/20004       std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>::_Deque_iterator(std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*> const&) [102]
                0.00    0.00       1/1           std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_destroy_data_aux(std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>) [600]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_destroy_data(std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::allocator<ndn::Interest> const&) [599]
[600]    0.0    0.00    0.00       1         std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_destroy_data_aux(std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>) [600]
                0.00    0.00       1/10002       std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_get_Tp_allocator() [149]
                0.00    0.00       1/1           void std::_Destroy<ndn::Interest*, ndn::Interest>(ndn::Interest*, ndn::Interest*, std::allocator<ndn::Interest>&) [630]
-----------------------------------------------
                0.00    0.00       1/1           std::queue<ndn::Interest, std::deque<ndn::Interest, std::allocator<ndn::Interest> > >::queue<std::deque<ndn::Interest, std::allocator<ndn::Interest> >, void>() [605]
[601]    0.0    0.00    0.00       1         std::deque<ndn::Interest, std::allocator<ndn::Interest> >::deque() [601]
                0.00    0.00       1/1           std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_Deque_base() [581]
-----------------------------------------------
                0.00    0.00       1/1           std::queue<ndn::Interest, std::deque<ndn::Interest, std::allocator<ndn::Interest> > >::~queue() [606]
[602]    0.0    0.00    0.00       1         std::deque<ndn::Interest, std::allocator<ndn::Interest> >::~deque() [602]
                0.00    0.00       1/10002       std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_get_Tp_allocator() [149]
                0.00    0.00       1/10001       std::deque<ndn::Interest, std::allocator<ndn::Interest> >::end() [158]
                0.00    0.00       1/10001       std::deque<ndn::Interest, std::allocator<ndn::Interest> >::begin() [159]
                0.00    0.00       1/1           std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_destroy_data(std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::allocator<ndn::Interest> const&) [599]
                0.00    0.00       1/1           std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::~_Deque_base() [582]
-----------------------------------------------
                0.00    0.00       1/1           std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >::queue(std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >&&) [607]
[603]    0.0    0.00    0.00       1         std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::deque(std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >&&) [603]
                0.00    0.00       1/1           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_base(std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >&&) [589]
-----------------------------------------------
                0.00    0.00       1/1           std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >::queue<std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >, void>() [608]
[604]    0.0    0.00    0.00       1         std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::deque() [604]
                0.00    0.00       1/1           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_base() [588]
-----------------------------------------------
                0.00    0.00       1/1           ndn::BlockEncoder::BlockEncoder() [515]
[605]    0.0    0.00    0.00       1         std::queue<ndn::Interest, std::deque<ndn::Interest, std::allocator<ndn::Interest> > >::queue<std::deque<ndn::Interest, std::allocator<ndn::Interest> >, void>() [605]
                0.00    0.00       1/1           std::deque<ndn::Interest, std::allocator<ndn::Interest> >::deque() [601]
-----------------------------------------------
                0.00    0.00       1/1           ndn::BlockEncoder::~BlockEncoder() [516]
[606]    0.0    0.00    0.00       1         std::queue<ndn::Interest, std::deque<ndn::Interest, std::allocator<ndn::Interest> > >::~queue() [606]
                0.00    0.00       1/1           std::deque<ndn::Interest, std::allocator<ndn::Interest> >::~deque() [602]
-----------------------------------------------
                0.00    0.00       1/1           ndn::BlockParser::BlockParser(ndn::BlockParser&&) [513]
[607]    0.0    0.00    0.00       1         std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >::queue(std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >&&) [607]
                0.00    0.00       1/1           std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::deque(std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >&&) [603]
-----------------------------------------------
                0.00    0.00       1/1           ndn::BlockParser::BlockParser() [514]
[608]    0.0    0.00    0.00       1         std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >::queue<std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >, void>() [608]
                0.00    0.00       1/1           std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::deque() [604]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_initialize<unsigned char const*>(unsigned char const*, unsigned char const*, std::forward_iterator_tag) [610]
[609]    0.0    0.00    0.00       1         std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [609]
                0.00    0.00   50006/100012      std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [70]
                0.00    0.00   50006/50006       std::vector<unsigned char, std::allocator<unsigned char> >::_S_max_size(std::allocator<unsigned char> const&) [80]
                0.00    0.00   50006/100008      std::allocator<unsigned char>::~allocator() [71]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::vector<unsigned char const*, void>(unsigned char const*, unsigned char const*, std::allocator<unsigned char> const&) [11]
[610]    0.0    0.00    0.00       1         void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_initialize<unsigned char const*>(unsigned char const*, unsigned char const*, std::forward_iterator_tag) [610]
                0.00    0.00       2/50003       std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_get_Tp_allocator() [81]
                0.00    0.00       1/1           std::iterator_traits<unsigned char const*>::difference_type std::distance<unsigned char const*>(unsigned char const*, unsigned char const*) [631]
                0.00    0.00       1/1           std::vector<unsigned char, std::allocator<unsigned char> >::_S_check_init_len(unsigned long, std::allocator<unsigned char> const&) [609]
                0.00    0.00       1/1           std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [591]
                0.00    0.00       1/1           unsigned char* std::__uninitialized_copy_a<unsigned char const*, unsigned char*, unsigned char>(unsigned char const*, unsigned char const*, unsigned char*, std::allocator<unsigned char>&) [624]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::is_same<std::pair<char const, char>, std::iterator_traits<std::pair<char const, char> const*>::value_type>::value, void>::type std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_insert_range_unique<std::pair<char const, char> const*>(std::pair<char const, char> const*, std::pair<char const, char> const*) [614]
[611]    0.0    0.00    0.00       1         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Alloc_node::_Alloc_node(std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >&) [611]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree(std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [616]
[612]    0.0    0.00    0.00       1         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl(std::less<char> const&, std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&&) [612]
                0.00    0.00       1/1           std::remove_reference<std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&>::type&& std::move<std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&>(std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&) [627]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<char const, char> > > const&) [568]
                0.00    0.00       1/1           std::_Rb_tree_key_compare<std::less<char> >::_Rb_tree_key_compare(std::less<char> const&) [596]
                0.00    0.00       1/1           std::_Rb_tree_header::_Rb_tree_header() [593]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::~_Rb_tree() [617]
[613]    0.0    0.00    0.00       1         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree_impl<std::less<char>, true>::~_Rb_tree_impl() [613]
                0.00    0.00       1/2           std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >::~allocator() [478]
-----------------------------------------------
                0.00    0.00       1/1           std::map<char, char, std::less<char>, std::allocator<std::pair<char const, char> > >::map(std::initializer_list<std::pair<char const, char> >, std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [598]
[614]    0.0    0.00    0.00       1         std::enable_if<std::is_same<std::pair<char const, char>, std::iterator_traits<std::pair<char const, char> const*>::value_type>::value, void>::type std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_insert_range_unique<std::pair<char const, char> const*>(std::pair<char const, char> const*, std::pair<char const, char> const*) [614]
                0.00    0.00      22/420         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::end() [305]
                0.00    0.00      22/22          std::_Rb_tree_const_iterator<std::pair<char const, char> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<char const, char> > const&) [373]
                0.00    0.00      22/22          std::_Rb_tree_iterator<std::pair<char const, char> > std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_insert_unique_<std::pair<char const, char> const&, std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Alloc_node>(std::_Rb_tree_const_iterator<std::pair<char const, char> >, std::pair<char const, char> const&, std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Alloc_node&) [381]
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Alloc_node::_Alloc_node(std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >&) [611]
-----------------------------------------------
                                  22             std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_erase(std::_Rb_tree_node<std::pair<char const, char> >*) [615]
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::~_Rb_tree() [617]
[615]    0.0    0.00    0.00       1+22      std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_erase(std::_Rb_tree_node<std::pair<char const, char> >*) [615]
                0.00    0.00      22/737         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_S_right(std::_Rb_tree_node_base*) [302]
                0.00    0.00      22/1023        std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_S_left(std::_Rb_tree_node_base*) [289]
                0.00    0.00      22/22          std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_drop_node(std::_Rb_tree_node<std::pair<char const, char> >*) [377]
                                  22             std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_erase(std::_Rb_tree_node<std::pair<char const, char> >*) [615]
-----------------------------------------------
                0.00    0.00       1/1           std::map<char, char, std::less<char>, std::allocator<std::pair<char const, char> > >::map(std::initializer_list<std::pair<char const, char> >, std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [598]
[616]    0.0    0.00    0.00       1         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree(std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [616]
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >::allocator<std::pair<char const, char> >(std::allocator<std::pair<char const, char> > const&) [569]
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl(std::less<char> const&, std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&&) [612]
                0.00    0.00       1/2           std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >::~allocator() [478]
-----------------------------------------------
                0.00    0.00       1/1           std::map<char, char, std::less<char>, std::allocator<std::pair<char const, char> > >::~map() [801]
[617]    0.0    0.00    0.00       1         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::~_Rb_tree() [617]
                0.00    0.00       1/406         std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_begin() [307]
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree_impl<std::less<char>, true>::~_Rb_tree_impl() [613]
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_M_erase(std::_Rb_tree_node<std::pair<char const, char> >*) [615]
-----------------------------------------------
                0.00    0.00       1/1           boost::exception_detail::bad_alloc_::bad_alloc_() [519]
[618]    0.0    0.00    0.00       1         std::bad_alloc::bad_alloc() [618]
                0.00    0.00       1/2           std::exception::exception() [504]
-----------------------------------------------
                0.00    0.00       1/1           unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [621]
[619]    0.0    0.00    0.00       1         unsigned char* std::__niter_base<unsigned char*>(unsigned char*) [619]
-----------------------------------------------
                0.00    0.00       1/1           unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [621]
[620]    0.0    0.00    0.00       1         unsigned char* std::__niter_wrap<unsigned char*>(unsigned char* const&, unsigned char*) [620]
-----------------------------------------------
                0.00    0.00       1/1           unsigned char* std::copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [625]
[621]    0.0    0.00    0.00       1         unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [621]
                0.00    0.00       2/2           unsigned char const* std::__niter_base<unsigned char const*>(unsigned char const*) [506]
                0.00    0.00       1/1           unsigned char* std::__niter_base<unsigned char*>(unsigned char*) [619]
                0.00    0.00       1/1           unsigned char* std::__copy_move_a1<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [622]
                0.00    0.00       1/1           unsigned char* std::__niter_wrap<unsigned char*>(unsigned char* const&, unsigned char*) [620]
-----------------------------------------------
                0.00    0.00       1/1           unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [621]
[622]    0.0    0.00    0.00       1         unsigned char* std::__copy_move_a1<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [622]
                0.00    0.00  360016/360016      unsigned char* std::__copy_move_a2<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [44]
-----------------------------------------------
                0.00    0.00       1/1           unsigned char* std::__uninitialized_copy_a<unsigned char const*, unsigned char*, unsigned char>(unsigned char const*, unsigned char const*, unsigned char*, std::allocator<unsigned char>&) [624]
[623]    0.0    0.00    0.00       1         unsigned char* std::uninitialized_copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [623]
                0.00    0.00       1/1           unsigned char* std::__uninitialized_copy<true>::__uninit_copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [597]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_initialize<unsigned char const*>(unsigned char const*, unsigned char const*, std::forward_iterator_tag) [610]
[624]    0.0    0.00    0.00       1         unsigned char* std::__uninitialized_copy_a<unsigned char const*, unsigned char*, unsigned char>(unsigned char const*, unsigned char const*, unsigned char*, std::allocator<unsigned char>&) [624]
                0.00    0.00       1/1           unsigned char* std::uninitialized_copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [623]
-----------------------------------------------
                0.00    0.00       1/1           unsigned char* std::__uninitialized_copy<true>::__uninit_copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [597]
[625]    0.0    0.00    0.00       1         unsigned char* std::copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [625]
                0.00    0.00       2/2           unsigned char const* std::__miter_base<unsigned char const*>(unsigned char const*) [505]
                0.00    0.00       1/1           unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [621]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[626]    0.0    0.00    0.00       1         std::remove_reference<ndn::BlockParser&>::type&& std::move<ndn::BlockParser&>(ndn::BlockParser&) [626]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree_impl<std::less<char>, true>::_Rb_tree_impl(std::less<char> const&, std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&&) [612]
[627]    0.0    0.00    0.00       1         std::remove_reference<std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&>::type&& std::move<std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&>(std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >&) [627]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data::_M_swap_data(std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&) [585]
[628]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data> >, std::is_move_constructible<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data>, std::is_move_assignable<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data> >::value, void>::type std::swap<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data>(std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&, std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&) [628]
                0.00    0.00       3/3           std::remove_reference<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&>::type&& std::move<std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&>(std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&) [442]
                0.00    0.00       1/1           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data::_Deque_impl_data(std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl_data&&) [586]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<ndn::Interest*, ndn::Interest>(ndn::Interest*, ndn::Interest*, std::allocator<ndn::Interest>&) [630]
[629]    0.0    0.00    0.00       1         void std::_Destroy<ndn::Interest*>(ndn::Interest*, ndn::Interest*) [629]
                0.00    0.00       1/1           void std::_Destroy_aux<false>::__destroy<ndn::Interest*>(ndn::Interest*, ndn::Interest*) [590]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_destroy_data_aux(std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>, std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>) [600]
[630]    0.0    0.00    0.00       1         void std::_Destroy<ndn::Interest*, ndn::Interest>(ndn::Interest*, ndn::Interest*, std::allocator<ndn::Interest>&) [630]
                0.00    0.00       1/1           void std::_Destroy<ndn::Interest*>(ndn::Interest*, ndn::Interest*) [629]
-----------------------------------------------
                0.00    0.00       1/1           void std::vector<unsigned char, std::allocator<unsigned char> >::_M_range_initialize<unsigned char const*>(unsigned char const*, unsigned char const*, std::forward_iterator_tag) [610]
[631]    0.0    0.00    0.00       1         std::iterator_traits<unsigned char const*>::difference_type std::distance<unsigned char const*>(unsigned char const*, unsigned char const*) [631]
                0.00    0.00  360016/360017      std::iterator_traits<unsigned char const*>::iterator_category std::__iterator_category<unsigned char const*>(unsigned char const* const&) [41]
                0.00    0.00  360016/360016      std::iterator_traits<unsigned char const*>::difference_type std::__distance<unsigned char const*>(unsigned char const*, unsigned char const*, std::random_access_iterator_tag) [43]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
